"Kod";"Nazwa";"Kierunki inwestowania";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń  razem";"2021";17203,7;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń  razem";"2022";0,0;"tys. zł";"x";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń  razem";"2023";;"tys. zł";"n";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń pyłowych";"2000";2504,3;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń pyłowych";"2001";10585,0;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń pyłowych";"2002";1142,0;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń pyłowych";"2003";6524,6;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń pyłowych";"2004";26503,5;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń pyłowych";"2005";16367,4;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń pyłowych";"2006";6858,4;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń pyłowych";"2007";15452,5;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń pyłowych";"2008";18711,3;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń pyłowych";"2009";303,4;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń pyłowych";"2010";4723,9;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń pyłowych";"2011";1692,5;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń pyłowych";"2012";2024,9;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń pyłowych";"2013";2990,1;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń pyłowych";"2014";9567,2;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń pyłowych";"2015";12224,6;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń pyłowych";"2016";9675,9;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń pyłowych";"2017";1974,6;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń pyłowych";"2018";10610,6;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń pyłowych";"2019";902,1;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń pyłowych";"2020";2070,0;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń pyłowych";"2021";6274,6;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń pyłowych";"2022";0,0;"tys. zł";"x";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń pyłowych";"2023";;"tys. zł";"n";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń gazowych";"2000";1358,2;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń gazowych";"2001";543,6;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń gazowych";"2002";2873,0;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń gazowych";"2003";7997,4;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń gazowych";"2004";8732,2;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń gazowych";"2005";1656,0;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń gazowych";"2006";5346,5;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń gazowych";"2007";38659,4;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń gazowych";"2008";10940,8;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń gazowych";"2009";6982,3;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń gazowych";"2010";5900,1;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń gazowych";"2011";1637,6;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń gazowych";"2012";1570,6;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń gazowych";"2013";3986,8;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń gazowych";"2014";2030,3;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń gazowych";"2015";6503,4;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń gazowych";"2016";1508,8;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń gazowych";"2017";8738,9;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń gazowych";"2018";1091,3;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń gazowych";"2019";4221,2;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń gazowych";"2020";8119,0;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń gazowych";"2021";5523,3;"tys. zł";"";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń gazowych";"2022";0,0;"tys. zł";"x";
1800000;"PODKARPACKIE";"redukcja zanieczyszczeń gazowych";"2023";;"tys. zł";"n";
2000000;"PODLASKIE";"ogółem";"2000";29440,5;"tys. zł";"";
2000000;"PODLASKIE";"ogółem";"2001";33869,3;"tys. zł";"";
2000000;"PODLASKIE";"ogółem";"2002";13207,4;"tys. zł";"";
2000000;"PODLASKIE";"ogółem";"2003";13996,0;"tys. zł";"";
2000000;"PODLASKIE";"ogółem";"2004";9062,7;"tys. zł";"";
2000000;"PODLASKIE";"ogółem";"2005";12676,2;"tys. zł";"";
2000000;"PODLASKIE";"ogółem";"2006";17488,1;"tys. zł";"";
2000000;"PODLASKIE";"ogółem";"2007";22693,8;"tys. zł";"";
2000000;"PODLASKIE";"ogółem";"2008";92776,5;"tys. zł";"";
2000000;"PODLASKIE";"ogółem";"2009";18817,9;"tys. zł";"";
2000000;"PODLASKIE";"ogółem";"2010";19916,7;"tys. zł";"";
2000000;"PODLASKIE";"ogółem";"2011";14196,9;"tys. zł";"";
2000000;"PODLASKIE";"ogółem";"2012";112917,3;"tys. zł";"";
2000000;"PODLASKIE";"ogółem";"2013";24637,3;"tys. zł";"";
2000000;"PODLASKIE";"ogółem";"2014";33010,7;"tys. zł";"";
2000000;"PODLASKIE";"ogółem";"2015";56582,4;"tys. zł";"";
2000000;"PODLASKIE";"ogółem";"2016";5925,8;"tys. zł";"";
2000000;"PODLASKIE";"ogółem";"2017";11580,3;"tys. zł";"";
2000000;"PODLASKIE";"ogółem";"2018";49150,7;"tys. zł";"";
2000000;"PODLASKIE";"ogółem";"2019";106948,8;"tys. zł";"";
2000000;"PODLASKIE";"ogółem";"2020";64746,0;"tys. zł";"";
2000000;"PODLASKIE";"ogółem";"2021";77050,1;"tys. zł";"";
2000000;"PODLASKIE";"ogółem";"2022";68393,7;"tys. zł";"";
2000000;"PODLASKIE";"ogółem";"2023";;"tys. zł";"n";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom razem";"2000";18284,0;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom razem";"2001";26205,8;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom razem";"2002";12213,0;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom razem";"2003";12661,9;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom razem";"2004";7789,6;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom razem";"2005";3926,6;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom razem";"2006";12415,2;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom razem";"2007";19979,3;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom razem";"2008";87927,2;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom razem";"2009";18655,2;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom razem";"2010";19581,7;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom razem";"2011";13798,7;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom razem";"2012";112917,3;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom razem";"2013";24104,6;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom razem";"2014";32810,8;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom razem";"2015";53176,9;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom razem";"2016";1653,9;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom razem";"2017";7461,3;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom razem";"2018";43645,1;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom razem";"2019";61225,6;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom razem";"2020";59899,3;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom razem";"2021";72290,9;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom razem";"2022";49817,5;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom razem";"2023";;"tys. zł";"n";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2000";16922,9;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2001";25361,6;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2002";11826,1;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2003";10310,6;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2004";6714,9;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2005";3870,1;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2006";12020,8;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2007";19499,5;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2008";87501,0;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2009";18655,2;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2010";14478,1;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2011";11762,9;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2012";112056,3;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2013";17423,5;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2014";10040,8;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2015";6377,3;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2016";133,0;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2017";2924,2;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2018";11779,3;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2019";2538,8;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2020";19681,8;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2021";15312,4;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2022";26959,1;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2023";;"tys. zł";"n";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2000";15622,3;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2001";24026,0;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2002";9660,8;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2003";10304,6;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2004";6714,9;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2005";3870,1;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2006";12020,8;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2007";19499,5;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2008";87501,0;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2009";18655,2;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2010";14478,1;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2011";11762,9;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2012";112056,3;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2013";17423,5;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2014";10040,8;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2015";6377,3;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2016";133,0;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2017";2924,2;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2018";11779,3;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2019";2538,8;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2020";19681,8;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2021";15312,4;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2022";26959,1;"tys. zł";"";
2000000;"PODLASKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2023";;"tys. zł";"n";
2000000;"PODLASKIE";"redukcja zanieczyszczeń  razem";"2000";9273,7;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń  razem";"2001";4477,5;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń  razem";"2002";994,4;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń  razem";"2003";1334,1;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń  razem";"2004";900,3;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń  razem";"2005";8221,2;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń  razem";"2006";5072,9;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń  razem";"2007";2714,5;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń  razem";"2008";4601,7;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń  razem";"2009";139,4;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń  razem";"2010";335,0;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń  razem";"2011";398,2;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń  razem";"2012";0,0;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń  razem";"2013";482,7;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń  razem";"2014";179,9;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń  razem";"2015";3405,5;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń  razem";"2016";4271,9;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń  razem";"2017";3317,9;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń  razem";"2018";5417,3;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń  razem";"2019";45470,6;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń  razem";"2020";4019,1;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń  razem";"2021";4356,4;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń  razem";"2022";18315,2;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń  razem";"2023";;"tys. zł";"n";
2000000;"PODLASKIE";"redukcja zanieczyszczeń pyłowych";"2000";6492,3;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń pyłowych";"2001";1966,4;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń pyłowych";"2002";994,4;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń pyłowych";"2003";1228,8;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń pyłowych";"2004";765,4;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń pyłowych";"2005";7696,7;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń pyłowych";"2006";2686,2;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń pyłowych";"2007";2515,6;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń pyłowych";"2008";2481,9;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń pyłowych";"2009";0,0;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń pyłowych";"2010";235,0;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń pyłowych";"2011";398,2;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń pyłowych";"2012";0,0;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń pyłowych";"2013";0,0;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń pyłowych";"2014";179,9;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń pyłowych";"2015";3405,5;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń pyłowych";"2016";4271,9;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń pyłowych";"2017";1201,6;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń pyłowych";"2018";5417,3;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń pyłowych";"2019";16849,6;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń pyłowych";"2020";3509,1;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń pyłowych";"2021";4356,4;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń pyłowych";"2022";18315,2;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń pyłowych";"2023";;"tys. zł";"n";
2000000;"PODLASKIE";"redukcja zanieczyszczeń gazowych";"2000";2421,0;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń gazowych";"2001";2511,1;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń gazowych";"2002";0,0;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń gazowych";"2003";105,3;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń gazowych";"2004";112,4;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń gazowych";"2005";524,5;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń gazowych";"2006";2386,7;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń gazowych";"2007";144,0;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń gazowych";"2008";2119,8;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń gazowych";"2009";139,4;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń gazowych";"2010";100,0;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń gazowych";"2011";0,0;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń gazowych";"2012";0,0;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń gazowych";"2013";450,0;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń gazowych";"2014";0,0;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń gazowych";"2015";0,0;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń gazowych";"2016";0,0;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń gazowych";"2017";2116,3;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń gazowych";"2018";0,0;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń gazowych";"2019";0,0;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń gazowych";"2020";38,0;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń gazowych";"2021";0,0;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń gazowych";"2022";0,0;"tys. zł";"";
2000000;"PODLASKIE";"redukcja zanieczyszczeń gazowych";"2023";;"tys. zł";"n";
2200000;"POMORSKIE";"ogółem";"2000";110679,9;"tys. zł";"";
2200000;"POMORSKIE";"ogółem";"2001";80891,1;"tys. zł";"";
2200000;"POMORSKIE";"ogółem";"2002";43641,7;"tys. zł";"";
2200000;"POMORSKIE";"ogółem";"2003";39729,8;"tys. zł";"";
2200000;"POMORSKIE";"ogółem";"2004";88349,1;"tys. zł";"";
2200000;"POMORSKIE";"ogółem";"2005";34232,6;"tys. zł";"";
2200000;"POMORSKIE";"ogółem";"2006";46077,0;"tys. zł";"";
2200000;"POMORSKIE";"ogółem";"2007";78549,7;"tys. zł";"";
2200000;"POMORSKIE";"ogółem";"2008";96016,5;"tys. zł";"";
2200000;"POMORSKIE";"ogółem";"2009";67647,7;"tys. zł";"";
2200000;"POMORSKIE";"ogółem";"2010";111130,5;"tys. zł";"";
2200000;"POMORSKIE";"ogółem";"2011";130774,9;"tys. zł";"";
2200000;"POMORSKIE";"ogółem";"2012";99938,2;"tys. zł";"";
2200000;"POMORSKIE";"ogółem";"2013";226410,4;"tys. zł";"";
2200000;"POMORSKIE";"ogółem";"2014";371990,8;"tys. zł";"";
2200000;"POMORSKIE";"ogółem";"2015";275382,4;"tys. zł";"";
2200000;"POMORSKIE";"ogółem";"2016";217552,7;"tys. zł";"";
2200000;"POMORSKIE";"ogółem";"2017";341954,2;"tys. zł";"";
2200000;"POMORSKIE";"ogółem";"2018";179230,1;"tys. zł";"";
2200000;"POMORSKIE";"ogółem";"2019";125358,6;"tys. zł";"";
2200000;"POMORSKIE";"ogółem";"2020";269994,1;"tys. zł";"";
2200000;"POMORSKIE";"ogółem";"2021";177410,4;"tys. zł";"";
2200000;"POMORSKIE";"ogółem";"2022";232047,7;"tys. zł";"";
2200000;"POMORSKIE";"ogółem";"2023";;"tys. zł";"n";
2200000;"POMORSKIE";"zapobieganie zanieczyszczeniom razem";"2000";50957,3;"tys. zł";"";
2200000;"POMORSKIE";"zapobieganie zanieczyszczeniom razem";"2001";49080,9;"tys. zł";"";
2200000;"POMORSKIE";"zapobieganie zanieczyszczeniom razem";"2002";22327,7;"tys. zł";"";
2200000;"POMORSKIE";"zapobieganie zanieczyszczeniom razem";"2003";32626,6;"tys. zł";"";
2200000;"POMORSKIE";"zapobieganie zanieczyszczeniom razem";"2004";60955,7;"tys. zł";"";
2200000;"POMORSKIE";"zapobieganie zanieczyszczeniom razem";"2005";29266,1;"tys. zł";"";
2200000;"POMORSKIE";"zapobieganie zanieczyszczeniom razem";"2006";22903,3;"tys. zł";"";
2200000;"POMORSKIE";"zapobieganie zanieczyszczeniom razem";"2007";37315,3;"tys. zł";"";
2200000;"POMORSKIE";"zapobieganie zanieczyszczeniom razem";"2008";89349,1;"tys. zł";"";
2200000;"POMORSKIE";"zapobieganie zanieczyszczeniom razem";"2009";60404,3;"tys. zł";"";
2200000;"POMORSKIE";"zapobieganie zanieczyszczeniom razem";"2010";100956,3;"tys. zł";"";
2200000;"POMORSKIE";"zapobieganie zanieczyszczeniom razem";"2011";109429,5;"tys. zł";"";
2200000;"POMORSKIE";"zapobieganie zanieczyszczeniom razem";"2012";78844,4;"tys. zł";"";
2200000;"POMORSKIE";"zapobieganie zanieczyszczeniom razem";"2013";130292,5;"tys. zł";"";
2200000;"POMORSKIE";"zapobieganie zanieczyszczeniom razem";"2014";109869,5;"tys. zł";"";
