"Kod";"Nazwa";"Drogi dla rowerów i buspasy";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów ogółem";"2011";509,1;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów ogółem";"2012";588,7;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów ogółem";"2013";607,2;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów ogółem";"2014";779,6;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów ogółem";"2015";805,9;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów ogółem";"2016";694,0;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów ogółem";"2017";751,7;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów ogółem";"2018";894,8;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów ogółem";"2019";1012,4;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów ogółem";"2020";1119,2;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów ogółem";"2021";1082,5;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów ogółem";"2022";1230,4;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów ogółem";"2023";;"km";"n";
0200000;"DOLNOŚLĄSKIE";"będących pod zarządem gminy";"2011";;"km";"";
0200000;"DOLNOŚLĄSKIE";"będących pod zarządem gminy";"2012";;"km";"";
0200000;"DOLNOŚLĄSKIE";"będących pod zarządem gminy";"2013";489,1;"km";"";
0200000;"DOLNOŚLĄSKIE";"będących pod zarządem gminy";"2014";501,8;"km";"";
0200000;"DOLNOŚLĄSKIE";"będących pod zarządem gminy";"2015";519,5;"km";"";
0200000;"DOLNOŚLĄSKIE";"będących pod zarządem gminy";"2016";533,2;"km";"";
0200000;"DOLNOŚLĄSKIE";"będących pod zarządem gminy";"2017";575,0;"km";"";
0200000;"DOLNOŚLĄSKIE";"będących pod zarządem gminy";"2018";694,6;"km";"";
0200000;"DOLNOŚLĄSKIE";"będących pod zarządem gminy";"2019";795,3;"km";"";
0200000;"DOLNOŚLĄSKIE";"będących pod zarządem gminy";"2020";898,2;"km";"";
0200000;"DOLNOŚLĄSKIE";"będących pod zarządem gminy";"2021";862,6;"km";"";
0200000;"DOLNOŚLĄSKIE";"będących pod zarządem gminy";"2022";985,2;"km";"";
0200000;"DOLNOŚLĄSKIE";"będących pod zarządem gminy";"2023";;"km";"n";
0200000;"DOLNOŚLĄSKIE";"będących pod zarządem starostwa";"2011";;"km";"";
0200000;"DOLNOŚLĄSKIE";"będących pod zarządem starostwa";"2012";;"km";"";
0200000;"DOLNOŚLĄSKIE";"będących pod zarządem starostwa";"2013";47,3;"km";"";
0200000;"DOLNOŚLĄSKIE";"będących pod zarządem starostwa";"2014";212,4;"km";"";
0200000;"DOLNOŚLĄSKIE";"będących pod zarządem starostwa";"2015";220,6;"km";"";
0200000;"DOLNOŚLĄSKIE";"będących pod zarządem starostwa";"2016";79,5;"km";"";
0200000;"DOLNOŚLĄSKIE";"będących pod zarządem starostwa";"2017";89,1;"km";"";
0200000;"DOLNOŚLĄSKIE";"będących pod zarządem starostwa";"2018";110,3;"km";"";
0200000;"DOLNOŚLĄSKIE";"będących pod zarządem starostwa";"2019";128,7;"km";"";
0200000;"DOLNOŚLĄSKIE";"będących pod zarządem starostwa";"2020";128,2;"km";"";
0200000;"DOLNOŚLĄSKIE";"będących pod zarządem starostwa";"2021";126,3;"km";"";
0200000;"DOLNOŚLĄSKIE";"będących pod zarządem starostwa";"2022";137,3;"km";"";
0200000;"DOLNOŚLĄSKIE";"będących pod zarządem starostwa";"2023";;"km";"n";
0200000;"DOLNOŚLĄSKIE";"będących pod zarządem urzędu marszałkowskiego";"2011";;"km";"";
0200000;"DOLNOŚLĄSKIE";"będących pod zarządem urzędu marszałkowskiego";"2012";;"km";"";
0200000;"DOLNOŚLĄSKIE";"będących pod zarządem urzędu marszałkowskiego";"2013";70,8;"km";"";
0200000;"DOLNOŚLĄSKIE";"będących pod zarządem urzędu marszałkowskiego";"2014";65,4;"km";"";
0200000;"DOLNOŚLĄSKIE";"będących pod zarządem urzędu marszałkowskiego";"2015";65,8;"km";"";
0200000;"DOLNOŚLĄSKIE";"będących pod zarządem urzędu marszałkowskiego";"2016";81,3;"km";"";
0200000;"DOLNOŚLĄSKIE";"będących pod zarządem urzędu marszałkowskiego";"2017";87,6;"km";"";
0200000;"DOLNOŚLĄSKIE";"będących pod zarządem urzędu marszałkowskiego";"2018";89,9;"km";"";
0200000;"DOLNOŚLĄSKIE";"będących pod zarządem urzędu marszałkowskiego";"2019";88,4;"km";"";
0200000;"DOLNOŚLĄSKIE";"będących pod zarządem urzędu marszałkowskiego";"2020";92,8;"km";"";
0200000;"DOLNOŚLĄSKIE";"będących pod zarządem urzędu marszałkowskiego";"2021";93,6;"km";"";
0200000;"DOLNOŚLĄSKIE";"będących pod zarządem urzędu marszałkowskiego";"2022";107,9;"km";"";
0200000;"DOLNOŚLĄSKIE";"będących pod zarządem urzędu marszałkowskiego";"2023";;"km";"n";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów na 100 km2";"2011";2,55;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów na 100 km2";"2012";2,95;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów na 100 km2";"2013";3,04;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów na 100 km2";"2014";3,91;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów na 100 km2";"2015";4,04;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów na 100 km2";"2016";3,48;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów na 100 km2";"2017";3,77;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów na 100 km2";"2018";4,49;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów na 100 km2";"2019";5,08;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów na 100 km2";"2020";5,61;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów na 100 km2";"2021";5,43;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów na 100 km2";"2022";6,17;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów na 100 km2";"2023";;"km";"n";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów na 10 tys. km2";"2011";255,2;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów na 10 tys. km2";"2012";295,1;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów na 10 tys. km2";"2013";304,4;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów na 10 tys. km2";"2014";390,8;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów na 10 tys. km2";"2015";404,0;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów na 10 tys. km2";"2016";347,9;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów na 10 tys. km2";"2017";376,9;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów na 10 tys. km2";"2018";448,6;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów na 10 tys. km2";"2019";507,6;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów na 10 tys. km2";"2020";561,1;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów na 10 tys. km2";"2021";542,7;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów na 10 tys. km2";"2022";616,8;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów na 10 tys. km2";"2023";;"km";"n";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów na 10 tys. ludności";"2011";1,75;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów na 10 tys. ludności";"2012";2,02;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów na 10 tys. ludności";"2013";2,09;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów na 10 tys. ludności";"2014";2,68;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów na 10 tys. ludności";"2015";2,77;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów na 10 tys. ludności";"2016";2,39;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów na 10 tys. ludności";"2017";2,59;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów na 10 tys. ludności";"2018";3,08;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów na 10 tys. ludności";"2019";3,49;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów na 10 tys. ludności";"2020";3,85;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów na 10 tys. ludności";"2021";3,74;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów na 10 tys. ludności";"2022";4,26;"km";"";
0200000;"DOLNOŚLĄSKIE";"drogi dla rowerów na 10 tys. ludności";"2023";;"km";"n";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów ogółem";"2011";453,6;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów ogółem";"2012";499,2;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów ogółem";"2013";573,8;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów ogółem";"2014";771,3;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów ogółem";"2015";904,2;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów ogółem";"2016";933,1;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów ogółem";"2017";956,3;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów ogółem";"2018";1052,1;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów ogółem";"2019";1123,9;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów ogółem";"2020";1218,9;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów ogółem";"2021";1381,9;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów ogółem";"2022";1471,0;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów ogółem";"2023";;"km";"n";
0400000;"KUJAWSKO-POMORSKIE";"będących pod zarządem gminy";"2011";;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"będących pod zarządem gminy";"2012";;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"będących pod zarządem gminy";"2013";372,0;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"będących pod zarządem gminy";"2014";488,3;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"będących pod zarządem gminy";"2015";588,9;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"będących pod zarządem gminy";"2016";615,7;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"będących pod zarządem gminy";"2017";606,0;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"będących pod zarządem gminy";"2018";688,7;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"będących pod zarządem gminy";"2019";700,7;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"będących pod zarządem gminy";"2020";765,1;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"będących pod zarządem gminy";"2021";860,7;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"będących pod zarządem gminy";"2022";891,9;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"będących pod zarządem gminy";"2023";;"km";"n";
0400000;"KUJAWSKO-POMORSKIE";"będących pod zarządem starostwa";"2011";;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"będących pod zarządem starostwa";"2012";;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"będących pod zarządem starostwa";"2013";108,9;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"będących pod zarządem starostwa";"2014";189,4;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"będących pod zarządem starostwa";"2015";218,2;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"będących pod zarządem starostwa";"2016";220,3;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"będących pod zarządem starostwa";"2017";231,8;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"będących pod zarządem starostwa";"2018";254,8;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"będących pod zarządem starostwa";"2019";293,6;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"będących pod zarządem starostwa";"2020";319,9;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"będących pod zarządem starostwa";"2021";373,7;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"będących pod zarządem starostwa";"2022";407,5;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"będących pod zarządem starostwa";"2023";;"km";"n";
0400000;"KUJAWSKO-POMORSKIE";"będących pod zarządem urzędu marszałkowskiego";"2011";;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"będących pod zarządem urzędu marszałkowskiego";"2012";;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"będących pod zarządem urzędu marszałkowskiego";"2013";92,9;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"będących pod zarządem urzędu marszałkowskiego";"2014";93,6;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"będących pod zarządem urzędu marszałkowskiego";"2015";97,1;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"będących pod zarządem urzędu marszałkowskiego";"2016";97,1;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"będących pod zarządem urzędu marszałkowskiego";"2017";118,5;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"będących pod zarządem urzędu marszałkowskiego";"2018";108,6;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"będących pod zarządem urzędu marszałkowskiego";"2019";129,6;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"będących pod zarządem urzędu marszałkowskiego";"2020";133,9;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"będących pod zarządem urzędu marszałkowskiego";"2021";147,5;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"będących pod zarządem urzędu marszałkowskiego";"2022";171,6;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"będących pod zarządem urzędu marszałkowskiego";"2023";;"km";"n";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów na 100 km2";"2011";2,52;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów na 100 km2";"2012";2,78;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów na 100 km2";"2013";3,19;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów na 100 km2";"2014";4,29;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów na 100 km2";"2015";5,03;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów na 100 km2";"2016";5,19;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów na 100 km2";"2017";5,32;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów na 100 km2";"2018";5,85;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów na 100 km2";"2019";6,25;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów na 100 km2";"2020";6,78;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów na 100 km2";"2021";7,69;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów na 100 km2";"2022";8,19;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów na 100 km2";"2023";;"km";"n";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów na 10 tys. km2";"2011";252,4;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów na 10 tys. km2";"2012";277,8;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów na 10 tys. km2";"2013";319,3;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów na 10 tys. km2";"2014";429,2;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów na 10 tys. km2";"2015";503,1;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów na 10 tys. km2";"2016";519,2;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów na 10 tys. km2";"2017";532,1;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów na 10 tys. km2";"2018";585,4;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów na 10 tys. km2";"2019";625,4;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów na 10 tys. km2";"2020";678,2;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów na 10 tys. km2";"2021";768,9;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów na 10 tys. km2";"2022";818,5;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów na 10 tys. km2";"2023";;"km";"n";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów na 10 tys. ludności";"2011";2,16;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów na 10 tys. ludności";"2012";2,38;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów na 10 tys. ludności";"2013";2,74;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów na 10 tys. ludności";"2014";3,69;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów na 10 tys. ludności";"2015";4,33;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów na 10 tys. ludności";"2016";4,48;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów na 10 tys. ludności";"2017";4,59;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów na 10 tys. ludności";"2018";5,06;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów na 10 tys. ludności";"2019";5,42;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów na 10 tys. ludności";"2020";6,00;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów na 10 tys. ludności";"2021";6,85;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów na 10 tys. ludności";"2022";7,33;"km";"";
0400000;"KUJAWSKO-POMORSKIE";"drogi dla rowerów na 10 tys. ludności";"2023";;"km";"n";
0600000;"LUBELSKIE";"drogi dla rowerów ogółem";"2011";252,3;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów ogółem";"2012";285,2;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów ogółem";"2013";350,7;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów ogółem";"2014";425,4;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów ogółem";"2015";563,3;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów ogółem";"2016";636,1;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów ogółem";"2017";682,8;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów ogółem";"2018";762,0;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów ogółem";"2019";912,5;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów ogółem";"2020";1031,0;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów ogółem";"2021";1099,3;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów ogółem";"2022";1159,4;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów ogółem";"2023";;"km";"n";
0600000;"LUBELSKIE";"będących pod zarządem gminy";"2011";;"km";"";
0600000;"LUBELSKIE";"będących pod zarządem gminy";"2012";;"km";"";
0600000;"LUBELSKIE";"będących pod zarządem gminy";"2013";211,1;"km";"";
0600000;"LUBELSKIE";"będących pod zarządem gminy";"2014";258,4;"km";"";
0600000;"LUBELSKIE";"będących pod zarządem gminy";"2015";323,8;"km";"";
0600000;"LUBELSKIE";"będących pod zarządem gminy";"2016";339,4;"km";"";
0600000;"LUBELSKIE";"będących pod zarządem gminy";"2017";379,3;"km";"";
0600000;"LUBELSKIE";"będących pod zarządem gminy";"2018";413,7;"km";"";
0600000;"LUBELSKIE";"będących pod zarządem gminy";"2019";483,1;"km";"";
0600000;"LUBELSKIE";"będących pod zarządem gminy";"2020";545,4;"km";"";
0600000;"LUBELSKIE";"będących pod zarządem gminy";"2021";591,0;"km";"";
0600000;"LUBELSKIE";"będących pod zarządem gminy";"2022";612,2;"km";"";
0600000;"LUBELSKIE";"będących pod zarządem gminy";"2023";;"km";"n";
0600000;"LUBELSKIE";"będących pod zarządem starostwa";"2011";;"km";"";
0600000;"LUBELSKIE";"będących pod zarządem starostwa";"2012";;"km";"";
0600000;"LUBELSKIE";"będących pod zarządem starostwa";"2013";90,0;"km";"";
0600000;"LUBELSKIE";"będących pod zarządem starostwa";"2014";94,1;"km";"";
0600000;"LUBELSKIE";"będących pod zarządem starostwa";"2015";128,8;"km";"";
0600000;"LUBELSKIE";"będących pod zarządem starostwa";"2016";184,6;"km";"";
0600000;"LUBELSKIE";"będących pod zarządem starostwa";"2017";173,3;"km";"";
0600000;"LUBELSKIE";"będących pod zarządem starostwa";"2018";208,1;"km";"";
0600000;"LUBELSKIE";"będących pod zarządem starostwa";"2019";212,8;"km";"";
0600000;"LUBELSKIE";"będących pod zarządem starostwa";"2020";256,8;"km";"";
0600000;"LUBELSKIE";"będących pod zarządem starostwa";"2021";276,3;"km";"";
0600000;"LUBELSKIE";"będących pod zarządem starostwa";"2022";300,5;"km";"";
0600000;"LUBELSKIE";"będących pod zarządem starostwa";"2023";;"km";"n";
0600000;"LUBELSKIE";"będących pod zarządem urzędu marszałkowskiego";"2011";;"km";"";
0600000;"LUBELSKIE";"będących pod zarządem urzędu marszałkowskiego";"2012";;"km";"";
0600000;"LUBELSKIE";"będących pod zarządem urzędu marszałkowskiego";"2013";49,6;"km";"";
0600000;"LUBELSKIE";"będących pod zarządem urzędu marszałkowskiego";"2014";72,9;"km";"";
0600000;"LUBELSKIE";"będących pod zarządem urzędu marszałkowskiego";"2015";110,7;"km";"";
0600000;"LUBELSKIE";"będących pod zarządem urzędu marszałkowskiego";"2016";112,1;"km";"";
0600000;"LUBELSKIE";"będących pod zarządem urzędu marszałkowskiego";"2017";130,2;"km";"";
0600000;"LUBELSKIE";"będących pod zarządem urzędu marszałkowskiego";"2018";140,2;"km";"";
0600000;"LUBELSKIE";"będących pod zarządem urzędu marszałkowskiego";"2019";216,6;"km";"";
0600000;"LUBELSKIE";"będących pod zarządem urzędu marszałkowskiego";"2020";228,8;"km";"";
0600000;"LUBELSKIE";"będących pod zarządem urzędu marszałkowskiego";"2021";232,0;"km";"";
0600000;"LUBELSKIE";"będących pod zarządem urzędu marszałkowskiego";"2022";246,7;"km";"";
0600000;"LUBELSKIE";"będących pod zarządem urzędu marszałkowskiego";"2023";;"km";"n";
0600000;"LUBELSKIE";"drogi dla rowerów na 100 km2";"2011";1,00;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów na 100 km2";"2012";1,14;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów na 100 km2";"2013";1,40;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów na 100 km2";"2014";1,69;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów na 100 km2";"2015";2,24;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów na 100 km2";"2016";2,53;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów na 100 km2";"2017";2,72;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów na 100 km2";"2018";3,03;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów na 100 km2";"2019";3,63;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów na 100 km2";"2020";4,10;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów na 100 km2";"2021";4,38;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów na 100 km2";"2022";4,62;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów na 100 km2";"2023";;"km";"n";
0600000;"LUBELSKIE";"drogi dla rowerów na 10 tys. km2";"2011";100,4;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów na 10 tys. km2";"2012";113,5;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów na 10 tys. km2";"2013";139,6;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów na 10 tys. km2";"2014";169,3;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów na 10 tys. km2";"2015";224,2;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów na 10 tys. km2";"2016";253,2;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów na 10 tys. km2";"2017";271,8;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów na 10 tys. km2";"2018";303,3;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów na 10 tys. km2";"2019";363,2;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów na 10 tys. km2";"2020";410,4;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów na 10 tys. km2";"2021";437,6;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów na 10 tys. km2";"2022";461,5;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów na 10 tys. km2";"2023";;"km";"n";
0600000;"LUBELSKIE";"drogi dla rowerów na 10 tys. ludności";"2011";1,16;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów na 10 tys. ludności";"2012";1,32;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów na 10 tys. ludności";"2013";1,63;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów na 10 tys. ludności";"2014";1,98;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów na 10 tys. ludności";"2015";2,63;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów na 10 tys. ludności";"2016";2,98;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów na 10 tys. ludności";"2017";3,21;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów na 10 tys. ludności";"2018";3,60;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów na 10 tys. ludności";"2019";4,33;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów na 10 tys. ludności";"2020";5,01;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów na 10 tys. ludności";"2021";5,39;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów na 10 tys. ludności";"2022";5,73;"km";"";
0600000;"LUBELSKIE";"drogi dla rowerów na 10 tys. ludności";"2023";;"km";"n";
0800000;"LUBUSKIE";"drogi dla rowerów ogółem";"2011";260,9;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów ogółem";"2012";369,3;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów ogółem";"2013";406,6;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów ogółem";"2014";463,7;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów ogółem";"2015";523,9;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów ogółem";"2016";521,2;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów ogółem";"2017";576,7;"km";"";
0800000;"LUBUSKIE";"drogi dla rowerów ogółem";"2018";599,1;"km";"";
