"Kod";"Nazwa";"Rodzaje zanieczyszczeń";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
2600000;"ŚWIĘTOKRZYSKIE";"emisja ogółem na km2";"2010";1138,27;"t";"";
2600000;"ŚWIĘTOKRZYSKIE";"emisja ogółem na km2";"2011";1183,31;"t";"";
2600000;"ŚWIĘTOKRZYSKIE";"emisja ogółem na km2";"2012";1083,84;"t";"";
2600000;"ŚWIĘTOKRZYSKIE";"emisja ogółem na km2";"2013";984,00;"t";"";
2600000;"ŚWIĘTOKRZYSKIE";"emisja ogółem na km2";"2014";1030,73;"t";"";
2600000;"ŚWIĘTOKRZYSKIE";"emisja ogółem na km2";"2015";1070,72;"t";"";
2600000;"ŚWIĘTOKRZYSKIE";"emisja ogółem na km2";"2016";1197,81;"t";"";
2600000;"ŚWIĘTOKRZYSKIE";"emisja ogółem na km2";"2017";1164,33;"t";"";
2600000;"ŚWIĘTOKRZYSKIE";"emisja ogółem na km2";"2018";1304,03;"t";"";
2600000;"ŚWIĘTOKRZYSKIE";"emisja ogółem na km2";"2019";1165,91;"t";"";
2600000;"ŚWIĘTOKRZYSKIE";"emisja ogółem na km2";"2020";956,08;"t";"";
2600000;"ŚWIĘTOKRZYSKIE";"emisja ogółem na km2";"2021";1255,38;"t";"";
2600000;"ŚWIĘTOKRZYSKIE";"emisja ogółem na km2";"2022";1287,28;"t";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem (bez dwutlenku węgla)";"1996";117689;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem (bez dwutlenku węgla)";"1997";109064;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem (bez dwutlenku węgla)";"1998";97346;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem (bez dwutlenku węgla)";"1999";78116;"t/r";"M";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem (bez dwutlenku węgla)";"2000";85507;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem (bez dwutlenku węgla)";"2001";80163;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem (bez dwutlenku węgla)";"2002";75230;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem (bez dwutlenku węgla)";"2003";76205;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem (bez dwutlenku węgla)";"2004";74078;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem (bez dwutlenku węgla)";"2005";60662;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem (bez dwutlenku węgla)";"2006";75617;"t/r";"M";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem (bez dwutlenku węgla)";"2007";81720;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem (bez dwutlenku węgla)";"2008";84299;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem (bez dwutlenku węgla)";"2009";79524;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem (bez dwutlenku węgla)";"2010";78086;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem (bez dwutlenku węgla)";"2011";87771;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem (bez dwutlenku węgla)";"2012";77845;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem (bez dwutlenku węgla)";"2013";70030;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem (bez dwutlenku węgla)";"2014";72202;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem (bez dwutlenku węgla)";"2015";89945;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem (bez dwutlenku węgla)";"2016";80474;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem (bez dwutlenku węgla)";"2017";72818;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem (bez dwutlenku węgla)";"2018";70133;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem (bez dwutlenku węgla)";"2019";64107;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem (bez dwutlenku węgla)";"2020";62863;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem (bez dwutlenku węgla)";"2021";66616;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem (bez dwutlenku węgla)";"2022";56820;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek węgla";"1996";;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek węgla";"1997";;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek węgla";"1998";11996545;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek węgla";"1999";11732795;"t/r";"M";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek węgla";"2000";12134231;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek węgla";"2001";11098966;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek węgla";"2002";10820346;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek węgla";"2003";11408159;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek węgla";"2004";10417280;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek węgla";"2005";9087497;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek węgla";"2006";11213783;"t/r";"M";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek węgla";"2007";11968069;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek węgla";"2008";11608282;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek węgla";"2009";11623931;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek węgla";"2010";13252184;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek węgla";"2011";13769959;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek węgla";"2012";12614952;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek węgla";"2013";11453604;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek węgla";"2014";11998646;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek węgla";"2015";12449246;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek węgla";"2016";13947096;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek węgla";"2017";13562678;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek węgla";"2018";15201382;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek węgla";"2019";13588740;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek węgla";"2020";11132844;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek węgla";"2021";14633911;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek węgla";"2022";15015972;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek siarki na 1 mieszkańca";"1996";;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek siarki na 1 mieszkańca";"1997";;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek siarki na 1 mieszkańca";"1998";;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek siarki na 1 mieszkańca";"1999";;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek siarki na 1 mieszkańca";"2000";;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek siarki na 1 mieszkańca";"2001";;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek siarki na 1 mieszkańca";"2002";;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek siarki na 1 mieszkańca";"2003";29,3;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek siarki na 1 mieszkańca";"2004";24,3;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek siarki na 1 mieszkańca";"2005";17,4;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek siarki na 1 mieszkańca";"2006";22,9;"kg";"M";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek siarki na 1 mieszkańca";"2007";22,3;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek siarki na 1 mieszkańca";"2008";22,8;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek siarki na 1 mieszkańca";"2009";14,1;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek siarki na 1 mieszkańca";"2010";13,4;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek siarki na 1 mieszkańca";"2011";11,7;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek siarki na 1 mieszkańca";"2012";11,1;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek siarki na 1 mieszkańca";"2013";8,4;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek siarki na 1 mieszkańca";"2014";11,1;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek siarki na 1 mieszkańca";"2015";17,3;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek siarki na 1 mieszkańca";"2016";11,9;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek siarki na 1 mieszkańca";"2017";10,6;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek siarki na 1 mieszkańca";"2018";11,4;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek siarki na 1 mieszkańca";"2019";10,5;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek siarki na 1 mieszkańca";"2020";13,6;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek siarki na 1 mieszkańca";"2021";14,3;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"dwutlenek siarki na 1 mieszkańca";"2022";8,7;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"tlenki azotu na 1 mieszkańca";"1996";;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"tlenki azotu na 1 mieszkańca";"1997";;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"tlenki azotu na 1 mieszkańca";"1998";;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"tlenki azotu na 1 mieszkańca";"1999";;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"tlenki azotu na 1 mieszkańca";"2000";;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"tlenki azotu na 1 mieszkańca";"2001";;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"tlenki azotu na 1 mieszkańca";"2002";;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"tlenki azotu na 1 mieszkańca";"2003";15,7;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"tlenki azotu na 1 mieszkańca";"2004";15,2;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"tlenki azotu na 1 mieszkańca";"2005";13,5;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"tlenki azotu na 1 mieszkańca";"2006";15,8;"kg";"M";
2600000;"ŚWIĘTOKRZYSKIE";"tlenki azotu na 1 mieszkańca";"2007";14,7;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"tlenki azotu na 1 mieszkańca";"2008";13,8;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"tlenki azotu na 1 mieszkańca";"2009";15,4;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"tlenki azotu na 1 mieszkańca";"2010";15,1;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"tlenki azotu na 1 mieszkańca";"2011";16,3;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"tlenki azotu na 1 mieszkańca";"2012";15,4;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"tlenki azotu na 1 mieszkańca";"2013";13,4;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"tlenki azotu na 1 mieszkańca";"2014";15,3;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"tlenki azotu na 1 mieszkańca";"2015";16,7;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"tlenki azotu na 1 mieszkańca";"2016";17,3;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"tlenki azotu na 1 mieszkańca";"2017";14,7;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"tlenki azotu na 1 mieszkańca";"2018";11,5;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"tlenki azotu na 1 mieszkańca";"2019";10,4;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"tlenki azotu na 1 mieszkańca";"2020";9,2;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"tlenki azotu na 1 mieszkańca";"2021";9,5;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"tlenki azotu na 1 mieszkańca";"2022";9,2;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"1996";;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"1997";;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"1998";1678982;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"1999";1661624;"t/r";"M";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2000";1531259;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2001";1559830;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2002";1468133;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2003";1426652;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2004";1382312;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2005";1500113;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2006";1409418;"t/r";"M";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2007";1405574;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2008";1381026;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2009";1440932;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2010";1532659;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2011";1391183;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2012";1514191;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2013";1592221;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2014";1457130;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2015";1449999;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2016";1590147;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2017";1657444;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2018";1667813;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2019";1723250;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2020";1531405;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2021";1721846;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2022";1610597;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"emisja ogółem na km2";"1996";;"t";"";
2800000;"WARMIŃSKO-MAZURSKIE";"emisja ogółem na km2";"1997";;"t";"";
2800000;"WARMIŃSKO-MAZURSKIE";"emisja ogółem na km2";"1998";;"t";"";
2800000;"WARMIŃSKO-MAZURSKIE";"emisja ogółem na km2";"1999";;"t";"";
2800000;"WARMIŃSKO-MAZURSKIE";"emisja ogółem na km2";"2000";;"t";"";
2800000;"WARMIŃSKO-MAZURSKIE";"emisja ogółem na km2";"2001";;"t";"";
2800000;"WARMIŃSKO-MAZURSKIE";"emisja ogółem na km2";"2002";;"t";"";
2800000;"WARMIŃSKO-MAZURSKIE";"emisja ogółem na km2";"2003";58,95;"t";"";
2800000;"WARMIŃSKO-MAZURSKIE";"emisja ogółem na km2";"2004";57,14;"t";"";
2800000;"WARMIŃSKO-MAZURSKIE";"emisja ogółem na km2";"2005";62,01;"t";"";
2800000;"WARMIŃSKO-MAZURSKIE";"emisja ogółem na km2";"2006";58,31;"t";"M";
2800000;"WARMIŃSKO-MAZURSKIE";"emisja ogółem na km2";"2007";58,15;"t";"";
2800000;"WARMIŃSKO-MAZURSKIE";"emisja ogółem na km2";"2008";57,13;"t";"";
2800000;"WARMIŃSKO-MAZURSKIE";"emisja ogółem na km2";"2009";59,61;"t";"";
2800000;"WARMIŃSKO-MAZURSKIE";"emisja ogółem na km2";"2010";63,40;"t";"";
2800000;"WARMIŃSKO-MAZURSKIE";"emisja ogółem na km2";"2011";57,55;"t";"";
2800000;"WARMIŃSKO-MAZURSKIE";"emisja ogółem na km2";"2012";62,64;"t";"";
2800000;"WARMIŃSKO-MAZURSKIE";"emisja ogółem na km2";"2013";65,87;"t";"";
2800000;"WARMIŃSKO-MAZURSKIE";"emisja ogółem na km2";"2014";60,28;"t";"";
2800000;"WARMIŃSKO-MAZURSKIE";"emisja ogółem na km2";"2015";59,98;"t";"";
2800000;"WARMIŃSKO-MAZURSKIE";"emisja ogółem na km2";"2016";65,78;"t";"";
2800000;"WARMIŃSKO-MAZURSKIE";"emisja ogółem na km2";"2017";68,57;"t";"";
2800000;"WARMIŃSKO-MAZURSKIE";"emisja ogółem na km2";"2018";68,99;"t";"";
2800000;"WARMIŃSKO-MAZURSKIE";"emisja ogółem na km2";"2019";71,29;"t";"";
2800000;"WARMIŃSKO-MAZURSKIE";"emisja ogółem na km2";"2020";63,35;"t";"";
2800000;"WARMIŃSKO-MAZURSKIE";"emisja ogółem na km2";"2021";71,23;"t";"";
2800000;"WARMIŃSKO-MAZURSKIE";"emisja ogółem na km2";"2022";66,63;"t";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem (bez dwutlenku węgla)";"1996";18823;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem (bez dwutlenku węgla)";"1997";17585;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem (bez dwutlenku węgla)";"1998";18296;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem (bez dwutlenku węgla)";"1999";17460;"t/r";"M";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem (bez dwutlenku węgla)";"2000";15260;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem (bez dwutlenku węgla)";"2001";13371;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem (bez dwutlenku węgla)";"2002";11621;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem (bez dwutlenku węgla)";"2003";10521;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem (bez dwutlenku węgla)";"2004";10659;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem (bez dwutlenku węgla)";"2005";10553;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem (bez dwutlenku węgla)";"2006";9473;"t/r";"M";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem (bez dwutlenku węgla)";"2007";9874;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem (bez dwutlenku węgla)";"2008";9459;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem (bez dwutlenku węgla)";"2009";9677;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem (bez dwutlenku węgla)";"2010";9620;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem (bez dwutlenku węgla)";"2011";8787;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem (bez dwutlenku węgla)";"2012";9443;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem (bez dwutlenku węgla)";"2013";8933;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem (bez dwutlenku węgla)";"2014";8423;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem (bez dwutlenku węgla)";"2015";9369;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem (bez dwutlenku węgla)";"2016";10408;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem (bez dwutlenku węgla)";"2017";9731;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem (bez dwutlenku węgla)";"2018";10034;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem (bez dwutlenku węgla)";"2019";10875;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem (bez dwutlenku węgla)";"2020";8832;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem (bez dwutlenku węgla)";"2021";10420;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem (bez dwutlenku węgla)";"2022";10693;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek węgla";"1996";;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek węgla";"1997";;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek węgla";"1998";1660686;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek węgla";"1999";1644164;"t/r";"M";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek węgla";"2000";1515999;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek węgla";"2001";1546459;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek węgla";"2002";1456512;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek węgla";"2003";1416131;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek węgla";"2004";1371653;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek węgla";"2005";1489560;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek węgla";"2006";1399945;"t/r";"M";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek węgla";"2007";1395700;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek węgla";"2008";1371567;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek węgla";"2009";1431255;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek węgla";"2010";1523039;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek węgla";"2011";1382396;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek węgla";"2012";1504748;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek węgla";"2013";1583288;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek węgla";"2014";1448707;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek węgla";"2015";1440630;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek węgla";"2016";1579739;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek węgla";"2017";1647713;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek węgla";"2018";1657779;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek węgla";"2019";1712375;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek węgla";"2020";1522573;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek węgla";"2021";1711426;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek węgla";"2022";1599904;"t/r";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek siarki na 1 mieszkańca";"1996";;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek siarki na 1 mieszkańca";"1997";;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek siarki na 1 mieszkańca";"1998";;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek siarki na 1 mieszkańca";"1999";;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek siarki na 1 mieszkańca";"2000";;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek siarki na 1 mieszkańca";"2001";;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek siarki na 1 mieszkańca";"2002";;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek siarki na 1 mieszkańca";"2003";3,1;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek siarki na 1 mieszkańca";"2004";3,3;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek siarki na 1 mieszkańca";"2005";3,2;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek siarki na 1 mieszkańca";"2006";2,8;"kg";"M";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek siarki na 1 mieszkańca";"2007";3,3;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek siarki na 1 mieszkańca";"2008";2,9;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek siarki na 1 mieszkańca";"2009";2,9;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek siarki na 1 mieszkańca";"2010";2,8;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek siarki na 1 mieszkańca";"2011";2,7;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek siarki na 1 mieszkańca";"2012";2,8;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek siarki na 1 mieszkańca";"2013";2,7;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek siarki na 1 mieszkańca";"2014";2,5;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek siarki na 1 mieszkańca";"2015";2,8;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek siarki na 1 mieszkańca";"2016";3,1;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek siarki na 1 mieszkańca";"2017";2,7;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek siarki na 1 mieszkańca";"2018";2,7;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek siarki na 1 mieszkańca";"2019";2,5;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek siarki na 1 mieszkańca";"2020";2,2;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek siarki na 1 mieszkańca";"2021";2,6;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"dwutlenek siarki na 1 mieszkańca";"2022";2,5;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"tlenki azotu na 1 mieszkańca";"1996";;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"tlenki azotu na 1 mieszkańca";"1997";;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"tlenki azotu na 1 mieszkańca";"1998";;"kg";"";
