"Kod";"Nazwa";"Rodzaje źródeł";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2022";2069,7;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2023";;"GWh";"n";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2000";;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2001";;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2002";;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2003";;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2004";;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2005";45,7;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2006";49,6;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2007";74,4;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2008";62,3;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2009";142,5;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2010";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2011";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2012";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2013";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2014";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2015";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2016";948,0;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2017";1047,5;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2018";914,3;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2019";1113,7;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2020";1202,8;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2021";1373,9;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2022";1849,8;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2023";;"GWh";"n";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne";"2000";36,1;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne";"2001";38,7;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne";"2002";37,0;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne";"2003";34,8;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne";"2004";46,7;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne";"2005";42,3;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne";"2006";37,3;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne";"2007";55,2;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne";"2008";47,9;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne";"2009";45,5;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne";"2010";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne";"2011";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne";"2012";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne";"2013";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne";"2014";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne";"2015";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne";"2016";45,5;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne";"2017";59,5;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne";"2018";42,8;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne";"2019";40,2;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne";"2020";32,4;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne";"2021";41,8;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne";"2022";37,7;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie wodne";"2023";;"GWh";"n";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne ogółem";"2000";257,6;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne ogółem";"2001";249,1;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne ogółem";"2002";241,0;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne ogółem";"2003";247,6;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne ogółem";"2004";247,5;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne ogółem";"2005";248,2;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne ogółem";"2006";215,5;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne ogółem";"2007";220,7;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne ogółem";"2008";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne ogółem";"2009";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne ogółem";"2010";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne ogółem";"2011";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne ogółem";"2012";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne ogółem";"2013";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne ogółem";"2014";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne ogółem";"2015";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne ogółem";"2016";218,3;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne ogółem";"2017";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne ogółem";"2018";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne ogółem";"2019";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne ogółem";"2020";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne ogółem";"2021";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne ogółem";"2022";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne ogółem";"2023";;"GWh";"n";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2000";161,3;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2001";169,0;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2002";149,0;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2003";148,1;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2004";144,1;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2005";144,2;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2006";135,4;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2007";129,3;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2008";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2009";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2010";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2011";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2012";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2013";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2014";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2015";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2016";132,3;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2017";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2018";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2019";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2020";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2021";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2022";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2023";;"GWh";"n";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2000";96,3;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2001";80,1;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2002";92,0;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2003";99,5;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2004";103,4;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2005";104,0;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2006";80,1;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2007";91,4;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2008";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2009";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2010";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2011";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2012";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2013";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2014";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2015";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2016";86,0;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2017";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2018";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2019";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2020";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2021";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2022";0,0;"GWh";"x";
2800000;"WARMIŃSKO-MAZURSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2023";;"GWh";"n";
2800000;"WARMIŃSKO-MAZURSKIE";"z odnawialnych nośników energii";"2000";;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"z odnawialnych nośników energii";"2001";;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"z odnawialnych nośników energii";"2002";;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"z odnawialnych nośników energii";"2003";;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"z odnawialnych nośników energii";"2004";;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"z odnawialnych nośników energii";"2005";49,4;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"z odnawialnych nośników energii";"2006";56,0;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"z odnawialnych nośników energii";"2007";74,4;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"z odnawialnych nośników energii";"2008";65,4;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"z odnawialnych nośników energii";"2009";142,5;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"z odnawialnych nośników energii";"2010";137,5;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"z odnawialnych nośników energii";"2011";452,1;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"z odnawialnych nośników energii";"2012";554,8;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"z odnawialnych nośników energii";"2013";549,8;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"z odnawialnych nośników energii";"2014";746,0;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"z odnawialnych nośników energii";"2015";949,6;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"z odnawialnych nośników energii";"2016";975,7;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"z odnawialnych nośników energii";"2017";1127,8;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"z odnawialnych nośników energii";"2018";969,2;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"z odnawialnych nośników energii";"2019";1307,1;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"z odnawialnych nośników energii";"2020";1294,0;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"z odnawialnych nośników energii";"2021";1510,9;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"z odnawialnych nośników energii";"2022";1978,4;"GWh";"";
2800000;"WARMIŃSKO-MAZURSKIE";"z odnawialnych nośników energii";"2023";;"GWh";"n";
2800000;"WARMIŃSKO-MAZURSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2000";;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2001";;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2002";;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2003";;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2004";;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2005";16,8;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2006";21,1;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2007";25,2;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2008";25,2;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2009";42,0;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2010";38,8;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2011";70,6;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2012";74,4;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2013";72,3;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2014";78,7;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2015";83,4;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2016";83,7;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2017";87,2;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2018";82,8;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2019";85,7;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2020";87,1;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2021";90,7;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2022";95,6;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2023";;"%";"n";
2800000;"WARMIŃSKO-MAZURSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2000";;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2001";;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2002";;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2003";10,9;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2004";11,8;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2005";11,4;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2006";9,3;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2007";9,2;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2008";7,8;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2009";10,3;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2010";10,2;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2011";18,5;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2012";21,3;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2013";21,5;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2014";26,4;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2015";31,5;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2016";30,1;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2017";33,0;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2018";29,3;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2019";38,0;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2020";40,4;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2021";44,6;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2022";55,0;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2023";;"%";"n";
3000000;"WIELKOPOLSKIE";"ogółem";"2000";13734,5;"GWh";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2001";14623,7;"GWh";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2002";14140,0;"GWh";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2003";14726,4;"GWh";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2004";13929,4;"GWh";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2005";13531,4;"GWh";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2006";14069,2;"GWh";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2007";13703,6;"GWh";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2008";13570,9;"GWh";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2009";13168,8;"GWh";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2010";12641,2;"GWh";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2011";12948,9;"GWh";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2012";13112,6;"GWh";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2013";13565,1;"GWh";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2014";13234,5;"GWh";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2015";13443,4;"GWh";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2016";12822,9;"GWh";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2017";12321,5;"GWh";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2018";9840,7;"GWh";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2019";9570,5;"GWh";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2020";8962,0;"GWh";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2021";8921,4;"GWh";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2022";9055,8;"GWh";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2023";;"GWh";"n";
3000000;"WIELKOPOLSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2000";;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2001";;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2002";;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2003";;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2004";;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2005";43,6;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2006";43,9;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2007";59,2;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2008";73,4;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2009";73,8;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2010";0,0;"GWh";"x";
3000000;"WIELKOPOLSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2011";0,0;"GWh";"x";
3000000;"WIELKOPOLSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2012";0,0;"GWh";"x";
3000000;"WIELKOPOLSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2013";0,0;"GWh";"x";
3000000;"WIELKOPOLSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2014";0,0;"GWh";"x";
3000000;"WIELKOPOLSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2015";0,0;"GWh";"x";
